MUNIC_CODE7,MUNIC_CODE6,FU,FU_NAME,LONG,LAT,OBSERVED,EXPECTED,RR_PREV,HDI,HDI_educ,HDI_long,HDI_inc,GeoSES,GeoSESed,GeoSESpv,GeoSESdp,GeoSESwl,GeoSESin,GeoSESsg
2102325,210232,21,MARANHAO,"-46,451495","-4,325948",853,"756,9809721","1,126881","0,556","0,455","0,708","0,533","-0,78875","80,42871","79,25606","3,882766","0,348293","992,3589","0,038026"
2102358,210235,21,MARANHAO,"-47,017225","-5,588915",185,"203,8069073","0,907716","0,583","0,505","0,725","0,54","-0,7363","76,25583","71,30759","3,895339",0,"923,4266","0,044425"
2102374,210237,21,MARANHAO,"-44,059685","-2,931921",67,"99,53362941","0,673132","0,537","0,476","0,773","0,422","-0,89452","80,25101","90,33545","1,393234",0,"554,1316","0,046225"
2102408,210240,21,MARANHAO,"-44,673377","-2,882882",118,"139,9117969","0,843382","0,553","0,505","0,72","0,466","-0,8483","75,48379","86,2712","1,899548",0,"618,6087","0,015323"
2102507,210250,21,MARANHAO,"-45,007965","-3,323869",179,"228,7047836","0,782655","0,523","0,421","0,747","0,456","-0,90283","81,41572","86,73203","0,971637","0,131581","572,9814","0,018722"
2102556,210255,21,MARANHAO,"-47,367633","-6,164717",170,"168,9878313","1,00599","0,652","0,586","0,774","0,611","-0,59343","69,82429","54,20968","5,265781","0,363237","1410,022","0,040594"
2102606,210260,21,MARANHAO,"-45,737268","-1,453889",130,"236,577487","0,549483","0,561","0,456","0,745","0,52","-0,79551","78,2456","77,10331","2,088558","0,69931","1039,187","0,027967"
2102705,210270,21,MARANHAO,"-44,381816","-3,628364",201,"247,1502676","0,813258","0,565","0,468","0,774","0,497","-0,8304","76,77232","83,55666","1,583995","0,092379","814,6793","0,018988"
2102754,210275,21,MARANHAO,"-44,330436","-4,721245",128,"159,9134083","0,800425","0,537","0,43","0,698","0,517","-0,79623","79,84156","77,19275","2,615914","0,195248","771,551","0,038374"
2102804,210280,21,MARANHAO,"-47,470092","-7,330783",353,"348,1561858","1,013914","0,634","0,529","0,802","0,6","-0,60324","71,3688","59,03842","6,672799","0,501183","1248,127","0,052154"
2102903,210290,21,MARANHAO,"-46,023151","-1,200602",223,"263,6704321","0,845741","0,574","0,476","0,747","0,533","-0,79655","77,51002","71,77246","1,913942",0,"1024,902","0,04995"
2103000,210300,21,MARANHAO,"-43,358539","-4,861675",2356,"2157,236764","1,09221","0,624","0,543","0,753","0,595","-0,62325","70,48802","62,98887","5,892686","0,806927","1343,686","0,021326"
2103109,210310,21,MARANHAO,"-44,53079","-1,997916",86,"149,046365","0,57699","0,605","0,57","0,748","0,52","-0,73624","70,66897","79,14439","2,672095","0,353005","955,6521","0,041153"
2103125,210312,21,MARANHAO,"-44,831844","-2,191314",83,"103,1809423","0,804407","0,585","0,557","0,713","0,503","-0,8947","74,59026","79,65923","1,077365",0,"757,8031","-0,04584"
2103158,210315,21,MARANHAO,"-46,03996","-2,456985",70,"148,3594106","0,471815","0,542","0,442","0,707","0,51","-0,81521","78,87741","78,17607","2,703703",0,"1003,235","-0,00408"
2103174,210317,21,MARANHAO,"-46,128409","-2,144292",131,"195,7208729","0,669306","0,518","0,382","0,717","0,508","-0,82386","84,05128","79,00875","2,221574",0,"889,8818","0,030898"
2103208,210320,21,MARANHAO,"-43,361121","-3,740025",996,"955,225028","1,0427","0,604","0,517","0,77","0,554","-0,6821","74,12313","72,8206","4,135077","0,650962","1031,913","0,036611"
2103257,210325,21,MARANHAO,"-47,784233","-5,177421",161,"187,8612315","0,857008","0,6","0,529","0,728","0,562","-0,68098","75,83091","64,87065","6,638723","0,123658","1104,611","0,032488"
2103307,210330,21,MARANHAO,"-43,88608","-4,451338",1590,"1637,878365","0,970753","0,595","0,492","0,754","0,568","-0,73691","76,04488","69,72879","3,0021","0,324629","1137,255","0,01194"
2103406,210340,21,MARANHAO,"-43,014014","-4,254738",579,"615,8529052","0,940148","0,564","0,454","0,728","0,544","-0,77309","78,52257","74,4304","3,059043","0,269655","987,252","0,019807"
2103505,210350,21,MARANHAO,"-44,24978","-6,027366",516,"507,067329","1,017619","0,596","0,524","0,709","0,571","-0,68171","75,50111","71,71504","4,091526","0,773337","1156,751","0,02768"
2103554,210355,21,MARANHAO,"-44,903016","-3,841118",130,"170,1825553","0,763875","0,512","0,37","0,738","0,492","-0,89396","86,231","80,55798","1,289882",0,"773,7025","0,029438"
2103604,210360,21,MARANHAO,"-44,125599","-4,128976",914,"841,268549","1,086481","0,576","0,475","0,737","0,545","-0,76635","78,33587","74,87443","2,274633","0,18359","870,3396","0,029999"
2103703,210370,21,MARANHAO,"-44,867762","-1,825521",422,"477,7042025","0,883376","0,612","0,525","0,768","0,568","-0,80713","73,82475","71,91409","2,014729","0,14545","1068,414","-0,01107"
2103752,210375,21,MARANHAO,"-47,404996","-5,534456",199,"167,0299805","1,191416","0,607","0,535","0,747","0,561","-0,71691","72,16407","67,75313","3,842469","0,166427","1072,207","0,036031"
2103802,210380,21,MARANHAO,"-44,44001","-5,038448",328,"314,0569382","1,044401","0,622","0,545","0,759","0,582","-0,65965","72,71566","64,16099","3,538022","0,294971","1130,708","0,044988"
2103901,210390,21,MARANHAO,"-42,94418","-4,147819",117,"133,8155486","0,874333","0,533","0,451","0,693","0,485","-0,80981","80,78718","81,86706","1,421189","0,177945","692,3499","0,025966"
2104008,210400,21,MARANHAO,"-44,886069","-4,870301",264,"258,5705523","1,021","0,586","0,503","0,713","0,561","-0,68619","75,35192","72,35347","1,571061","0,308975","1108,339","0,047979"
2104057,210405,21,MARANHAO,"-47,447883","-6,568085",446,"470,4034887","0,948115","0,659","0,536","0,8","0,666","-0,45351","67,70686","49,88407","11,40672","0,692654",1962,"0,053677"
2104073,210407,21,MARANHAO,"-46,687355","-6,963136",76,"110,7296831","0,686348","0,532","0,405","0,729","0,511","-0,77547","81,38612","80,59722","2,453939",0,"762,4783","0,036824"
2104081,210408,21,MARANHAO,"-44,910707","-6,154978",73,"106,9713771","0,682418","0,443","0,286","0,728","0,417","-0,8839","90,20872","90,44967","1,840492","0,274457","567,4804","0,039826"
2104099,210409,21,MARANHAO,"-46,186357","-6,435304",136,"220,9380101","0,61554","0,556","0,459","0,774","0,485","-0,74346","78,2136","83,44109","4,333019","0,197536","769,4491","0,048311"
2104107,210410,21,MARANHAO,"-46,185558","-6,965926",151,"152,4624728","0,990407","0,616","0,534","0,773","0,566","-0,6427","72,13237","65,37582","2,824149","0,384013","1218,161","0,026002"
2104206,210420,21,MARANHAO,"-44,160628","-5,736224",231,"215,5998592","1,071435","0,58","0,494","0,706","0,558","-0,70239","77,865","68,33488","2,493394","0,135105","1004,733","0,03978"
2104305,210430,21,MARANHAO,"-45,771755","-1,4098",70,"137,1572215","0,510352","0,604","0,546","0,75","0,537","-0,77071","71,2396","70,62106","1,350112","0,200283","979,1375","0,018184"
2104404,210440,21,MARANHAO,"-44,305907","-5,143956",191,"254,8129125","0,749554","0,568","0,445","0,758","0,542","-0,74632","80,2426","72,73041","2,941893","0,086484","901,1001","0,0331"
2104503,210450,21,MARANHAO,"-44,275757","-5,025388",135,"148,1020118","0,91153","0,565","0,481","0,687","0,545","-0,74361","79,05231","72,79197","2,193449",0,"962,4288","0,041831"
2104552,210455,21,MARANHAO,"-47,368936","-5,747412",238,"213,1296833","1,1167","0,629","0,552","0,764","0,589","-0,65887","72,08735","61,88566","8,704997",0,"1199,29","0,048065"
2104602,210460,21,MARANHAO,"-44,246963","-5,322491",155,"223,9289295","0,692168","0,572","0,462","0,736","0,55","-0,78211","79,6639","73,52327","3,764451","0,249241","968,9098","0,007074"
2104628,210462,21,MARANHAO,"-44,070887","-5,472865",78,"101,6041913","0,767679","0,544","0,459","0,692","0,508","-0,77894","79,8374","75,44793","2,583565",0,"748,6657","0,027571"
2104651,210465,21,MARANHAO,"-45,674502","-3,429705",97,"146,2096396","0,66342","0,521","0,387","0,718","0,509","-0,83554","83,92678","79,87396","2,867938",0,"809,3665","0,027876"
2104677,210467,21,MARANHAO,"-45,881481","-2,134962",314,"296,1847912","1,060155","0,569","0,472","0,722","0,54","-0,78554","77,56327","75,25482","3,347255",0,"995,8572","0,01908"
2104701,210470,21,MARANHAO,"-44,335791","-5,404821",89,"95,1188699","0,935669","0,57","0,459","0,748","0,538","-0,74499","77,78391","73,42619","3,49447","0,174338","851,9774","0,045727"
2104800,210480,21,MARANHAO,"-46,142396","-5,818548",857,"749,0897768","1,144096","0,609","0,497","0,754","0,603","-0,66376","76,90873","67,41524","6,984014","0,315274","1433,668","0,05753"
2104909,210490,21,MARANHAO,"-44,597746","-2,135077",123,"184,6598711","0,666076","0,625","0,592","0,772","0,535","-0,76513","67,15795","73,78583","2,276983","0,157103","867,4715","0,011642"
2105005,210500,21,MARANHAO,"-43,465092","-2,591224",275,"304,3957332","0,90342","0,535","0,455","0,759","0,443","-0,93337","81,58861","89,47982","1,729106","0,281572","558,2342","0,004663"
2105104,210510,21,MARANHAO,"-44,065848","-2,774828",196,"314,1831998","0,623815","0,546","0,472","0,727","0,475","-0,89272","79,29524","81,71982","1,223418",0,"669,0802","0,018856"
2105153,210515,21,MARANHAO,"-45,183328","-3,636709",165,"155,2255898","1,062973","0,569","0,506","0,687","0,53","-0,79851","76,04258","74,82634","4,210699",0,"962,0413","-0,00441"
2105203,210520,21,MARANHAO,"-44,867403","-4,660854",111,"165,4268446","0,670979","0,614","0,536","0,747","0,578","-0,67457","72,82394","68,42149","1,664311","0,394268","1173,693","0,038818"
2105302,210530,21,MARANHAO,"-47,479811","-5,526524",4092,"3346,952361","1,222908","0,731","0,698","0,803","0,697","-0,27039","54,49472","39,04268","14,92784","1,498383","2400,217","0,068657"
2105351,210535,21,MARANHAO,"-45,792683","-5,144582",119,"172,1682154","0,691172","0,518","0,419","0,726","0,456","-0,85639","83,16413","85,88807","0,928278",0,"628,137","0,036751"
2105401,210540,21,MARANHAO,"-44,354263","-3,399045",805,"807,4099383","0,997014","0,599","0,539","0,747","0,534","-0,74928","73,43339","76,93196","4,419011","0,594212","897,7568","0,025188"
2105427,210542,21,MARANHAO,"-47,52791","-4,455004",351,"330,7483984","1,061237","0,63","0,545","0,764","0,601","-0,61808","72,8733","61,23697","4,52109","0,330574","1258,59","0,055716"
2105450,210545,21,MARANHAO,"-44,219915","-5,819667",92,"109,6647079","0,838916","0,561","0,481","0,702","0,522","-0,79544","79,68534","76,3219","2,889058",0,"853,6977","0,018127"
2105476,210547,21,MARANHAO,"-45,633379","-5,369425",131,"182,3383674","0,718432","0,49","0,346","0,766","0,445","-0,84262","84,21131","86,24638","3,562593","0,702511","546,2088","0,031152"
2105500,210550,21,MARANHAO,"-47,405036","-5,453663",357,"279,8930736","1,27552","0,641","0,573","0,785","0,585","-0,62688","69,02409","58,72672","7,270843","0,651233","1211,175","0,030294"
2105609,210560,21,MARANHAO,"-44,699153","-4,972693",200,"222,4779566","0,898959","0,561","0,445","0,743","0,533","-0,77063","81,56011","74,40694","2,031858","0,115077","904,4765","0,03026"
2105658,210565,21,MARANHAO,"-46,070726","-1,87461",81,"50,83624285","1,593367","0,552","0,443","0,69","0,55","-0,76161","79,9496","72,23597","5,045242","0,325517","1046,831","0,042248"
2105708,210570,21,MARANHAO,"-45,125891","-4,564745",559,"619,2908264","0,902627","0,589","0,502","0,724","0,561","-0,7009","76,43012","71,18621","2,949699","0,516234","1072,784","0,039099"
2105807,210580,21,MARANHAO,"-45,051344","-4,607643",130,"140,937807","0,922389","0,581","0,492","0,741","0,537","-0,75755","77,41168","76,23653","2,202092","0,229826","1011,772","0,029111"
2105906,210590,21,MARANHAO,"-44,937635","-4,038711",168,"196,3300737","0,855694","0,557","0,466","0,731","0,508","-0,80041","80,0679","80,88993","1,930267",0,"834,8825","0,045545"
2105922,210592,21,MARANHAO,"-43,527559","-6,045277",101,"153,9559826","0,65602","0,566","0,475","0,726","0,525","-0,72461","79,15517","70,04469","1,302051","0,127398","981,0254","0,027931"
2105948,210594,21,MARANHAO,"-44,976442","-4,612376",121,"112,6613073","1,074019","0,602","0,534","0,737","0,555","-0,70115","74,74906","68,90235","2,419443","0,059664","978,7694","0,043309"
2105963,210596,21,MARANHAO,"-45,390614","-4,993124",94,"127,222746","0,738853","0,502","0,36","0,731","0,48","-0,85506","87,1804","82,97302","0,932486","0,260664","692,2827","0,012294"
2105989,210598,21,MARANHAO,"-47,032448","-6,191609",59,"98,11721319","0,601314","0,589","0,494","0,738","0,561","-0,70521","76,43005","74,67418","6,606236","0,144928","941,0617","0,041586"
2106003,210600,21,MARANHAO,"-44,46934","-4,517046",174,"173,0528275","1,005474","0,581","0,481","0,705","0,578","-0,68979","77,19767","64,26367","3,056493","0,45513","1021,923","0,030307"
2106102,210610,21,MARANHAO,"-45,139242","-7,094454",116,"155,6360805","0,745319","0,582","0,495","0,771","0,516","-0,76391","76,48557","75,4725","2,795621","0,337569","915,5799","0,025849"
2106201,210620,21,MARANHAO,"-45,895332","-1,32546",56,"86,3010023","0,648885","0,588","0,512","0,734","0,541","-0,77149","72,97869","73,84698","2,629587",0,"1077,241","0,03038"
2106300,210630,21,MARANHAO,"-42,201507","-3,396668",141,"237,8583628","0,592771","0,567","0,499","0,729","0,502","-0,75174","75,72336","80,0798","1,672684","0,197935","853,5055","0,046778"
2106326,210632,21,MARANHAO,"-45,958639","-2,056165",212,"235,3535535","0,900765","0,582","0,501","0,719","0,546","-0,73831","76,28934","71,27011","4,337661","0,199107","1028,987","0,039642"
2106359,210635,21,MARANHAO,"-45,457238","-4,620313",59,"89,5742682","0,658665","0,452","0,299","0,774","0,4","-0,94039","90,4954","91,53945","0,544408","0,206208","464,4268","0,009701"
2106375,210637,21,MARANHAO,"-45,855611","-2,235617",116,"181,3414068","0,639664","0,55","0,465","0,719","0,497","-0,77991","75,63868","79,23631","3,868469",0,"836,1264","0,026591"
2106409,210640,21,MARANHAO,"-43,120389","-3,619046",132,"191,2365906","0,690231","0,57","0,494","0,776","0,483","-0,74335","75,84801","82,26751","3,34487","0,275188","687,2967","0,025485"
2106508,210650,21,MARANHAO,"-45,036429","-3,0984",232,"292,6225575","0,792814","0,619","0,56","0,731","0,579","-0,72275","70,44309","74,97098","2,97385",0,"1035,36","0,019523"
2106607,210660,21,MARANHAO,"-43,201208","-5,522465",301,"428,4986432","0,702423","0,55","0,434","0,739","0,519","-0,81427","82,88704","74,76211","2,314628","0,265176","848,1364","0,019027"
2106631,210663,21,MARANHAO,"-44,550245","-3,627519",81,"178,0121909","0,45501","0,533","0,436","0,768","0,452","-0,86208","80,18259","89,35337","3,425898",0,"732,1481","0,029944"
2106672,210667,21,MARANHAO,"-42,610753","-3,582207",49,"99,73628494","0,491287","0,527","0,413","0,764","0,465","-0,77564","84,93283","83,73631","1,847501","0,31238","679,68","0,059301"
2106706,210670,21,MARANHAO,"-44,36261","-6,377566",204,"274,7451919","0,742489","0,545","0,451","0,74","0,485","-0,77378","80,33552","83,1024","1,885343",0,"673,7948","0,063824"
2106755,210675,21,MARANHAO,"-44,584276","-3,562645",294,"320,7311195","0,916648","0,61","0,55","0,751","0,55","-0,64877","67,91617","68,3915","7,851432","0,139685","1249,064","0,053356"
2106805,210680,21,MARANHAO,"-44,785756","-2,064224",172,"192,8341329","0,891952","0,622","0,582","0,756","0,546","-0,73557","69,05665","69,627","2,952988",0,"1033,564","-0,00621"
2106904,210690,21,MARANHAO,"-45,247585","-3,493932",393,"394,0421034","0,997355","0,546","0,464","0,704","0,499","-0,88247","79,11967","80,86797","1,721489",0,"833,6256","-0,01236"
2107001,210700,21,MARANHAO,"-47,07044","-5,828563",143,"132,347312","1,080494","0,575","0,486","0,732","0,534","-0,68587","74,92194","74,58615","5,901206",0,"845,9956","0,061667"
2107100,210710,21,MARANHAO,"-44,044545","-2,861479",115,"211,2634244","0,544327","0,548","0,48","0,706","0,485","-0,84281","77,06679","80,78043","2,959922",0,"793,1037","0,017029"
2107209,210720,21,MARANHAO,"-43,904485","-3,462464",101,"145,3203309","0,695006","0,585","0,547","0,774","0,474","-0,79672","73,70605","83,96311","1,488415","0,528028","799,0792","0,001507"
2107258,210725,21,MARANHAO,"-46,259325","-7,120566",48,"65,19265799","0,736275","0,566","0,481","0,749","0,502","-0,75184","78,41286","78,82682","2,842517",0,"768,8697","0,020379"
2107308,210730,21,MARANHAO,"-44,048627","-6,733203",49,"72,06757827","0,679912","0,584","0,489","0,729","0,558","-0,69586","77,21857","67,39088","5,105435","0,488603","1088,908","0,033877"
2107357,210735,21,MARANHAO,"-45,704536","-2,799887",222,"253,231293","0,87666","0,581","0,484","0,755","0,536","-0,74635","76,4754","74,58472","2,527295","0,153","1039,323","0,029253"
2107407,210740,21,MARANHAO,"-45,11958","-4,137276",174,"259,9754848","0,669275","0,589","0,491","0,754","0,551","-0,71221","76,49458","71,58193","3,77087","0,30959","1000,159","0,052519"
2107456,210745,21,MARANHAO,"-45,003235","-2,997478",108,"171,0738026","0,631293","0,575","0,531","0,724","0,495","-0,80271","74,02043","80,4804","2,285002",0,"718,9528","0,0191"
2107506,210750,21,MARANHAO,"-44,098692","-2,528063",1358,"1353,42024","1,003385","0,724","0,739","0,796","0,646","-0,38733","46,46957","47,14265","15,39228","0,91172","1881,464","0,046199"
2107605,210760,21,MARANHAO,"-44,904464","-2,647774",183,"252,4920548","0,724759","0,556","0,492","0,715","0,488","-0,86189","77,17454","83,31699","2,000205","0,188137","694,6996","-0,00525"
2107704,210770,21,MARANHAO,"-43,985762","-6,431825",286,"300,1553488","0,952835","0,58","0,473","0,723","0,572","-0,63371","77,26115","67,55464","4,222031","0,844682","1404,318","0,039346"
2107803,210780,21,MARANHAO,"-43,090401","-5,684467",382,"482,2458508","0,792101","0,542","0,416","0,758","0,504","-0,79518","83,37555","78,81665","3,293394","0,43906","763,9384","0,024388"
2107902,210790,21,MARANHAO,"-43,781745","-6,173994",196,"241,5006513","0,81158","0,532","0,401","0,717","0,525","-0,77755","84,10517","74,74787","2,513205","0,434797","834,6961","0,032737"
2108009,210800,21,MARANHAO,"-44,088603","-6,604028",263,"254,8873113","1,031831","0,61","0,559","0,753","0,54","-0,62302","72,65912","72,74693","3,166753","1,262697","914,3013","0,064766"
